MARCA,ANO,TIPO_COMBO,SEGMENTO,SERIE,BIMESTRE,BIMESTRE/ANO,COLECAO,COLECAO/DISCIPLINA,CATALOGO,TIPO_PRODUTO,CAMPO_TÍTULO,DESCRIÇÃO COMBO,DESCRICAO COMPOSIÇÃO,ASSUNTO_AREA_DISCIPLINA,DESCRIÇÃO_COMBO_ESKOLARE,SUBTITULO_ESKOLARE,FREQUÊNCIA,TIPO,NCM,TRIBUTAÇÃO,INF_VOLUME,QTD. PAGINAS,PESO,ESTRUTURA,SKU_COMBO_EBS,SKU_KIT_EBS,SKU_ITENS_EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,VALOR LISTA_TABELA_B2B,PESO AUXILIAR,CALCULOS PREÇO,VALOR LISTA_TABELA_B2C,ANALISE TABELA PREÇO_EBS,CHECK VALOR,OBSERVAÇÕES
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL AN MT 01 NA DMUL UN,MALETA,MALETA 1 - MALETA,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - ALUNO,ANUAL,MALETA,‭42022220‬,TRIBUTADO (ICMS NORMAL),1,0,"0,1000",COMPONENTE,CCPD11EXPR25SB1,CCKPO0125L11102,CCP25UN11A00201,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"40,0000",FIXO B2C,"60,0000","60,0000","60,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL 1S LV 02 AT DMUL AL,EXPLORAR EM ATIVIDADES,LIVRO 2 - EXPLORAR EM ATIVIDADES,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,2,74,"0,3645",COMPONENTE,CCPD11EXPR25SB1,CCKPO0125L11102,CCP25AP11120202,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"91,2000",50%,"192,4000","192,4000","192,4000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,3 BIMESTRE,32025,EXPLORAR,EXPLORAR,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO - LIVRO 3 - EXPLORAR EM ATIVIDADES,COMBO - ENSINO INFANTIL - 1 ANO - EXPLORAR - 3 BIMESTRE - REGULAR - ALUNO,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4023",COMBO,CCPD11EXPR25SB3,-,CCPD11EXPR25SB3,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"185,6000",40%,"371,2000","371,2000","371,2000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,3 BIMESTRE,32025,EXPLORAR,EXPLORAR,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL 3B LV 02 AT DMUL AL,EXPLORAR EM ATIVIDADES,LIVRO 3 - EXPLORAR EM ATIVIDADES,AVULSO - ENSINO INFANTIL - 1 ANO - EXPLORAR - 3 BIMESTRE - REGULAR - ALUNO,SEMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,3,78,"0,4023",AVULSO,CCPD11EXPR25SB3,-,CCP24AP11320202,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"185,6000",100%,"371,2000","371,2000","371,2000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],COMBO - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"1,3998",COMBO,CCPD11EXPR25TB1,-,CCPD11EXPR25TB1,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"139,2000",60%,"278,4000","278,4000","278,4000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 02 1B KT 01 NA DMUL PR,KIT_PADRÃO,KIT 1 - 1 BIMESTRE,KIT - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,SEMESTRAL,KIT,‭49019900‬,NÃO TRIBUTADO,1,-,"1,3998",KIT,CCPD11EXPR25TB1,CCKPO0125P11102,CCKPO0125P11102,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"139,2000",-,"278,4000","278,4000","278,4000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 1S LV 01 AT DMUL PR,EXPLORAR EM ATIVIDADES,LIVRO 1 - EXPLORAR EM ATIVIDADES,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,SEMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,80,"0,3628",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CCP25PP11120201,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"23,6000",50%,"57,2000","57,2000","57,2000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI DS EXPL 02 AN LV 01 TE GUIA PR,GUIA DE DESENVOLVIMENTO,LIVRO 1 - GUIA DE DESENVOLVIMENTO,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,48,"0,1184",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC101110138,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"12,0000",FIXO 2x,"24,0000","24,0000","24,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 02 AN LV 01 MI REGI PR,REGISTRO DE UM EXPLORADOR,LIVRO 1 - REGISTRO DE UM EXPLORADOR,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,48,"0,1184",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC101110139,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"12,0000",FIXO 2x,"24,0000","24,0000","24,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 02 AN CZ 01 NA DMUL PR,CARTAZ ROTINA,CARTAZ 1 - CARTAZ ROTINA,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,CARTAZ,‭49119900‬,TRIBUTADO (ICMS NORMAL),1,16,"0,0950",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC101110147,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"14,0000",FIXO B2C,"23,0000","23,0000","23,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 02 AN CZ 02 NA DMUL PR,CARTAZ DE ANIVERSÁRIO,CARTAZ 2 - CARTAZ DE ANIVERSÁRIO,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,CARTAZ,‭49119900‬,TRIBUTADO (ICMS NORMAL),2,16,"0,0950",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC101110148,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"14,0000",FIXO B2C,"23,0000","23,0000","23,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],PE EI INF1 PARADID 81 ANUAL AL,PARADIDÁTICO ENQUANTO O SOL NÃO VEM,LIVRO 1 - PARADIDÁTICO ENQUANTO O SOL NÃO VEM,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,20,"0,0555",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC9786580191079,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"12,0000",FIXO 2x,"24,0000","24,0000","24,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 02 AN CZ 03 NA DMUL PR,CARTAZ CHAMADINHA,CARTAZ 3 - CARTAZ CHAMADINHA,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,CARTAZ,‭49119900‬,TRIBUTADO (ICMS NORMAL),3,16,"0,0950",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC101110149,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"14,0000",FIXO B2C,"23,0000","23,0000","23,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 02 AN CZ 04 NA DMUL PR,CARTAZ COMO ESTOU ME SENTINDO?,CARTAZ 4 - CARTAZ COMO ESTOU ME SENTINDO?,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,ANUAL,CARTAZ,‭49119900‬,TRIBUTADO (ICMS NORMAL),4,16,"0,0950",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CC101115103,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"14,0000",FIXO B2C,"23,0000","23,0000","23,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 1S LV 02 AT DMUL PR,EXPLORAR EM ATIVIDADES,LIVRO 2 - EXPLORAR EM ATIVIDADES,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR - 1 BIMESTRE - REGULAR - PROFESSOR,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,2,74,"0,3645",COMPONENTE,CCPD11EXPR25TB1,CCKPO0125P11102,CCP25PP11120202,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"23,6000",50%,"57,2000","57,2000","57,2000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,3 BIMESTRE,32025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],COMBO - ENSINO INFANTIL - 1 ANO - EXPLORAR - 3 BIMESTRE - REGULAR - PROFESSOR,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,2871",COMBO,CCPD11EXPR25TB3,-,CCPD11EXPR25TB3,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"92,8000",40%,"185,6000","185,6000","185,6000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,3 BIMESTRE,32025,EXPLORAR,EXPLORAR,REGULAR,PROFESSOR,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO [PROFESSOR],CO EI 01 EXPL 3B LV 02 AT DMUL PR,EXPLORAR EM ATIVIDADES,LIVRO 3 - EXPLORAR EM ATIVIDADES,AVULSO - ENSINO INFANTIL - 1 ANO - EXPLORAR - 3 BIMESTRE - REGULAR - PROFESSOR,SEMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,3,78,"0,2871",AVULSO,CCPD11EXPR25TB3,-,CCP24PP11320202,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"92,8000",100%,"185,6000","185,6000","185,6000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,"COMBO_INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO - KIT 1 - 1 BIMESTRE (LIVRO 1 - REGISTRO DE UM EXPLORADOR, LIVRO 1 - PARADIDÁTICO ENQUANTO O SOL NÃO VEM, LIVRO 1 - EXPLORAR EM ATIVIDADES, MALETA 1 - MALETA, LIVRO 2 - EXPLORAR EM ATIVIDADES )",COMBO - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,9992",COMBO,CCPD11EXNR25SB1,-,CCPD11EXNR25SB1,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"278,4000",60%,"556,8000","556,8000","556,8000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL 1B KT 01 NA DMUL AL,KIT_PADRÃO,KIT 1 - 1 BIMESTRE,KIT - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,SEMESTRAL,KIT,‭49019900‬,NÃO TRIBUTADO,1,-,"0,9992",KIT,CCPD11EXNR25SB1,CCKPO0125L11102,CCKPO0125L11102,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"278,4000",-,"556,8000","556,8000","556,8000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL 02 AN LV 01 MI REGI AL,REGISTRO DE UM EXPLORADOR,LIVRO 1 - REGISTRO DE UM EXPLORADOR,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,48,"0,1387",COMPONENTE,CCPD11EXNR25SB1,CCKPO0125L11102,CC101101002,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"44,0000",FIXO 2x,"88,0000","88,0000","88,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,PE EI INF1 PARADID 81 ANUAL AL,PARADIDÁTICO ENQUANTO O SOL NÃO VEM,LIVRO 1 - PARADIDÁTICO ENQUANTO O SOL NÃO VEM,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,20,"0,0555",COMPONENTE,CCPD11EXNR25SB1,CCKPO0125L11102,CC9786580191079,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"12,0000",FIXO 2x,"24,0000","24,0000","24,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL 1S LV 01 AT DMUL AL,EXPLORAR EM ATIVIDADES,LIVRO 1 - EXPLORAR EM ATIVIDADES,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,SEMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,80,"0,3406",COMPONENTE,CCPD11EXNR25SB1,CCKPO0125L11102,CCP25AP11120201,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"91,2000",50%,"192,4000","192,4000","192,4000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL AN MT 01 NA DMUL UN,MALETA,MALETA 1 - MALETA,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,ANUAL,MALETA,‭42022220‬,TRIBUTADO (ICMS NORMAL),1,0,"0,1000",COMPONENTE,CCPD11EXNR25SB1,CCKPO0125L11102,CCP25UN11A00201,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"40,0000",FIXO B2C,"60,0000","60,0000","60,0000","0,0000",
COC,2025,COMBO PADRAO,ENSINO INFANTIL,1 ANO,1 BIMESTRE,12025,EXPLORAR,EXPLORAR/NOVAS,REGULAR,ALUNO,NENHUM,INFANTIL 1 (1 ANO A 1 ANO E 11 MESES) - SOLUCAO PADRAO,CO EI 01 EXPL 1S LV 02 AT DMUL AL,EXPLORAR EM ATIVIDADES,LIVRO 2 - EXPLORAR EM ATIVIDADES,COMPONENTE - ENSINO INFANTIL - 1 ANO - EXPLORAR/NOVAS - 1 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,2,74,"0,3645",COMPONENTE,CCPD11EXNR25SB1,CCKPO0125L11102,CCP25AP11120202,120,COC INFANTIL 1 EI-PADRAO,A25,B2B,PADRAO,120-A25_B2B COC INFANTIL 1 EI-PADRAO-PADRAO,120,COC INFANTIL 1 EI-PADRAO,A25,B2C,PADRAO,120-A25_B2C COC INFANTIL 1 EI-PADRAO-PADRAO,"91,2000",50%,"192,4000","192,4000","192,4000","0,0000",
